feature_0,feature_1,feature_2,target
-0.5034756541161992,-1.5506634310661327,0.06856297480602733,2.8866056503584647
-1.0623037137261049,0.4735924306351816,-0.9194242342338034,-3.4376594365564954
1.5499344050175399,-0.7832532923362371,-0.3220615162056756,4.013260136634572
0.8135172173696698,-1.2308643164339552,0.22745993460412942,4.852530683835135
1.307142754282428,-1.6074832345612275,0.1846338585323042,6.11163604356093
0.2598827942484235,0.78182287177731,-1.236950710878082,-2.5623169464856446
-1.3204566130842763,0.5219415656168976,0.29698467323318606,-1.9334147727358417
0.25049285034587665,0.34644820949697586,-0.6800247215784908,-0.3786087258330838
0.23225369716100355,0.29307247329868125,-0.7143514180263678,-0.7446024846432371
1.8657745111447566,0.4738329209117875,-1.1913034972026486,0.5588147296593717
0.6565536086338297,-0.9746816702273214,0.787084603742452,4.83474952110969
1.158595579007404,-0.8206823183517105,0.9633761292443218,5.650743695584101
0.4127809269364983,0.82206015999449,1.8967929826539474,3.063879859324208
-0.2453881160028705,-0.7537361643574896,-0.8895144296255233,0.06334228807671506
-0.8158102849654383,-0.07710170941410412,0.3411519748166435,0.096208489719935
0.27669079933001905,0.8271832490360238,0.01300189187790702,-0.4111768639872782
1.4535340771573169,-0.2646568332379561,2.720169166589619,8.015987845108633
0.6256673477650062,-0.8571575564162826,-1.0708924980611123,1.2365112216769774
0.4824724152431853,-0.22346278532585084,0.7140004940920919,3.078173092910217
0.47323762457354485,-0.07282891265687277,-0.846793718068405,0.017610271348588745
-1.5148472246858646,-0.4465149520670211,0.8563987943234723,0.9229538016780372
0.21409374413020396,-1.245738778711988,0.173180925851182,3.2030590387089113
0.3853173797288368,-0.883857436201133,0.1537251059455279,3.3223925804521794
0.058208718445999896,-1.142970297830623,0.3577873603482833,3.6831415466278283
0.5607845263682344,1.083051243175277,1.053802052034903,1.0511058048551403
-1.377669367957091,-0.9378250399151228,0.5150352672086598,1.1660706309675437
0.5137859509122088,0.5150476863060478,3.8527314906547208,7.150761024451801
0.570890510693167,1.135565640180599,0.9540017634932023,0.8958600603315878
0.651391251305798,-0.31526924464034556,0.7589692204932672,3.448806935717411
-0.7728252145375718,-0.23681860674000887,-0.48536354782910346,-1.0661854422202488
0.08187413938632256,2.3146585666735087,-1.8672651925917483,-6.451950387821847
0.6862601903745136,-1.6127158711896519,-0.4719318657894335,4.010744812285364
1.0889505969673663,0.06428001909546277,-1.0777447779293061,0.5242185178433209
-0.7153037092599682,0.6795977489346758,-0.7303666317171367,-2.8205490421901884
0.21645858958197486,0.04557183990381377,-0.6516003476058169,-0.38114604038117406
2.1439440893253257,0.6339190223180112,-2.025142586657607,-0.8462848161203712
0.18645431476942764,-0.661786464768388,0.852433334796224,3.736627909703819
-0.7925207384327007,-0.11473644146689901,0.5049872789804571,0.3845331934103664
0.8657551941701215,-1.2002964070557762,-0.3345012358409484,3.727477288208832
-0.4749453111609562,-0.6533292325737119,1.7654542402810969,4.198167776673176
0.40498171096095553,-1.2608839543350452,0.9178619470547761,5.1565721855606075
2.1221561970126332,1.0324652605511468,-1.5193699659540134,-0.5493544654483529
-0.48423407286625136,1.2669111491866227,-0.7076694656187807,-3.556051110525816
0.44381942814622843,0.7746340534293368,-0.926930471578083,-1.7452032627855467
-0.05952535606180008,-3.2412673400690726,-1.0243876413342898,4.957939946053572
-0.2525681513931603,-1.2477831819648495,1.6324113039316352,5.273710832091636
-1.4301413779606327,-0.44004448669698376,0.13074057728609134,-0.35601912270824343
1.4412732890661155,-1.4358621511794394,1.1631637521549596,7.620031806779916
0.010233061019587049,-0.9815086510479509,0.46210347426327075,3.260801905510929
0.19905969557347003,-0.6002168771587947,0.06980208499001886,2.256509724792926
-0.3853135968617599,0.11351734525124799,0.6621306745210463,0.8490178695459338
1.586016816145352,-1.237815498826849,2.1330333746562666,9.21035429580737
-1.9520877995225019,-0.15178509503558324,0.5883172064845762,-1.0021827228699245
0.2809918677350327,-0.6226995198205939,-0.20812225035727533,1.811320893903713
-0.4930009346588331,-0.5893647569442118,0.849602097021025,2.6533996331134837
0.35701548596504734,-0.6929095952606542,0.8995998754332507,3.9552298513891553
0.30729952087660933,0.8128621188389601,0.6296288419236122,0.5276656315066752
-0.8289950109220725,-0.5601810401969697,0.7472936051232618,1.5221059275336697
0.6103702654334648,-0.020901593964148132,0.117327383308782,1.9354137324273921
1.277664895788425,-0.5915713888358299,0.5470973811700377,4.462681576725985
-0.20219265243389398,-0.21768120322722037,1.0987768519871903,2.947404809585607
0.8254163489880298,0.8135096360006385,1.305478807154329,2.3853145227131862
0.02100384163275905,0.6819529712949639,-0.31026675659345604,-0.8332796596979113
0.3241663524884421,-0.13014305436768459,0.09699596499271819,1.6089753815582015
0.5951570254369136,-0.8182206832334725,2.0923872756854602,6.712540356751748
-1.006017381499702,-1.2141886127877322,1.1581108735000678,3.3265590694130087
0.7916626939629359,0.6241198170521551,0.6283455092642799,1.8779912842816426
-0.012246772846914623,-0.8972543714858315,0.07580455819372633,2.4403063106218
-0.6771617115121117,0.9751197334177512,-0.14705738150213865,-2.236100352037904
-0.8254971967925115,-0.32138584165299344,0.4129314542756245,0.7560861467925322
-0.5637245528039749,-0.8222203955664315,0.2436872114919123,1.7871680136103172
0.24496657110872277,-0.5069431753711298,-0.4710383056183228,1.1098863461333317
0.2320499373576363,-1.4480843414973241,-1.4074637743765552,1.2434640793529375
-0.718444221252436,-0.21344715171184725,0.3109075655980046,0.570682243376447
1.475356216949552,0.8576596232020194,-0.1599385299634271,0.7949744800128176
-0.01901620790268883,-1.0025293646378088,-0.018513135992389903,2.2635983780186457
-0.2886586389201379,0.3227185603380895,-0.827230943552323,-1.6816436472518923
0.5193465142411723,1.5327389130025777,-0.1087601484568576,-1.5263067472449865
0.40171172209894146,0.6901439917111125,-0.40122047188583626,-0.7122572803766836
0.22409248181041677,0.01259240078179486,0.09767609854883172,1.1665098113784058
-0.7730097838554665,0.024510174258942696,0.4979982912454495,0.38055663029537756
1.4511436077950417,0.9592708260852069,2.1531824575115563,4.769481201410499
-0.7673475628880495,0.8723206367206782,0.18334200573835174,-1.8906506179499654
2.1898029332176723,-0.8082982853551515,-0.8397218421807761,4.052822634240523
-0.5993926454440222,-2.123895724309807,-0.525755021680761,2.6263628132535968
-0.759132661553698,0.15039378647620763,0.34175597577715944,-0.09324255406568593
1.8761708392158862,0.9504238381860503,-0.5769036556624031,0.5066578428203545
-0.898414671348358,0.4919191715065057,-1.3202332070206422,-3.7314139134878777
1.8314587658543537,1.179440120721287,-0.4691756521047048,0.5302220151531571
-1.713134529090878,1.3538723741654133,-0.11453984525261789,-4.573620653732309
1.2378163119734618,-1.594427658794367,-0.5993750229537729,4.597459953369612
0.005243699718183166,0.046980593764742055,-0.45006547147924364,0.06617199223817194
0.6228499323474987,-1.0676204293825944,-0.1423794850212935,3.4943720490542507
0.12029563171189886,0.514438834058749,0.7116148780888896,0.8726663556629068
-1.124642091837869,-1.5341141707356223,1.277676821898509,3.8347643015224193
0.33231401197959165,-0.7484865365565536,1.551151975522523,5.165450532237196
0.11567463429285867,1.1792971840638264,0.06751848141010895,-1.2007236480636925
2.060747924881987,1.7553408424432044,-0.2489641484790735,0.20496291544457285
0.9715709509543554,0.6453759495851475,1.3686315575323487,3.229947223916809
-0.9649234605801045,0.6860514599984393,1.0584244868495878,-0.17951954163791461
-1.7587394864231143,-1.183258512665775,-2.0392321777601006,-3.462516860848047
-0.26940683444455765,0.7175422557959621,1.502357052096028,1.4677474444876366
0.07409478041977519,1.6286155455712918,-1.3801014582148914,-4.824996786368734
-1.7033824393551547,-0.05554769889661878,0.3840654489393073,-1.2691287905530848
-0.03269474809409311,-2.0674421000398766,-0.08912003951278841,4.083615335180139
-1.3044695005048532,0.6696725488300385,0.36659824609684827,-2.041004779787645
-0.9398797863273552,-0.5138669173366935,-1.0592135218889516,-1.4815475933973947
-0.06267909727317188,0.9551423205012383,-0.9857260463355437,-3.03547029643017
0.5040465155178444,-0.5302576183724408,-0.7928728322623442,1.4347877475772117
-0.10703035995455783,-1.035242322419374,-0.553649305347182,1.5361908028204272
-1.1978778925888485,1.9647251329163893,0.03526355197172861,-4.67028750079946
-0.6997255079925854,0.21397991073422196,-0.11232804969082963,-1.100315207787836
-0.2209695995332226,0.6141667000434252,0.7575077100473051,0.6330623786475026
-0.5305011476105275,-0.57581824064468,-0.275051697151644,0.37193265649650475
-2.301921164735585,-1.515191062198552,1.3668742674445244,2.382861389506013
1.6449677135012837,-0.24903603955637832,0.5765569630557664,5.014334774883712
0.3112501545435361,3.0788808084552377,1.1195749114345768,-2.5966607034153264
-0.12791759148076653,-0.9555404406004258,-1.6064463202575725,-0.37507233340756607
0.2034636358672231,-0.7563507452843033,-1.4222537095976742,-0.19825785294345322
-0.6465728842425267,-1.0815480036143952,1.6871416350725648,4.622702867986796
0.8816397569494505,-0.007972641316617375,1.4799441388900263,4.866862100670681
0.0773683076476183,-0.8612842013282637,1.5231240772696573,4.938436005843256
0.5389100436846587,-1.0372461543264564,-0.1903386780836082,3.3475693397720083
-0.8756182533847574,-1.3827997309643363,0.9261775475316414,3.6194745002023376
1.9094166404701305,-1.3985675738191412,0.5629692366905709,7.042806037873991
-0.6506425691218272,-0.4871253837646962,-0.5923939242388692,-0.3442561986358625
-0.863990769679816,0.04852162794482699,-0.8309501164110378,-2.0190484648358558
0.2704568257798388,-0.05023810944913695,-0.23894804686640975,0.8576303132208406
-0.9075636620415979,-0.5767713305683327,0.755391225825756,1.4457969053337014
0.5009171876243808,-0.977555244798551,0.09933230542922587,3.3028205910164496
0.751387123371789,-1.6694052811213718,0.543360192379935,5.802227936827375
-0.6626237589458467,0.5705986685931593,-0.7632591565425169,-2.7163853448495665
-1.804882100664519,-1.6275424378831627,0.048084946661381994,1.1237256431112395
0.25972250172148187,-0.9043166251044086,0.6385924587773739,3.876194466994607
-1.6615200622689599,-0.06607979864731657,-1.2110161997624564,-4.022326986767189
-0.6518361078021592,0.047398671316414016,-0.8604133652839524,-1.8358763545740213
-0.38455554422982535,1.0062928092144405,-0.5768918695231487,-2.672075386954624
0.8356921120651418,-1.129706854657618,0.5298041779152828,5.03200100322512
1.4415686206579004,-2.4716445001272893,-0.7968952554704768,6.194998149838988
0.57707212718054,-0.2030453860429927,0.37114587337130883,2.6965654410019524
-0.6039851867158206,0.08658978747289992,-0.15567723539207948,-0.5981797705619524
1.1677820616598074,0.2544208433012131,0.3376026620752022,2.5532159157691443
-0.4118769661224674,-0.48760622407249354,-0.4325581878196209,-0.04790077870174428
0.39445214237829684,-0.42098448082026296,0.28977485689641286,2.6198676680243644
2.0754007986454384,0.8711247034316923,-0.32602353216784113,1.6774156651672056
1.2012139221639448,-0.4080753730215514,-2.038124535177854,-0.25493812065404275
-1.008086310917404,-1.8707919210258557,-0.35151348404130867,1.7990893823132696
0.0184183791895517,1.6764373122752827,0.32692737376416264,-1.9797633006274502
-0.21910052880886424,0.8294055811834892,-2.211135309007885,-4.871252198045602
0.23561455810856594,0.7708651938869668,-1.4785862457798415,-2.9647042751377564
1.143754043206929,0.3384964074944141,-0.4152879139008013,1.1650886602548225
0.6327818661062848,2.270692857804396,0.18186625505849516,-2.2315204617712263
0.24822058630033608,-0.4593608995402441,-0.8498443694647918,0.42723666278763606
0.8303358165442456,-0.8560838259088672,0.07156623721939247,3.7790415073489942
-0.4776574467651167,0.47897982574639203,0.33366210528694845,-0.425838367967315
1.0375399442578994,-0.5100163988547471,-0.26987493529337125,2.734318092912879
-0.9787637157823074,-0.44429326007611136,0.37730049304485197,0.6022808148685105
